tick,year,month,market_cap,percentile
AE,2018,12,163263000.0,0.21285563751317177
TCFC,2018,12,163091000.0,0.21250439058658238
UBFO,2018,12,161934000.0,0.21215314365999297
GDP,2018,12,160594000.0,0.21180189673340358
ITI,2018,03,160405000.0,0.2114506498068142
PTI,2018,12,159273000.0,0.2110994028802248
CSS,2018,03,158866000.0,0.2107481559536354
PCYG,2018,06,158132000.0,0.21039690902704603
LXU,2018,12,157974000.0,0.2100456621004566
PBIP,2018,09,157114000.0,0.20969441517386722
ZEUS,2018,12,157090000.0,0.20934316824727783
EVBN,2018,12,157050000.0,0.20899192132068845
PMBC,2018,12,156701000.0,0.20864067439409906
NATR,2018,12,156510000.0,0.20828942746750967
FSFG,2018,09,155857000.0,0.20793818054092025
GSIT,2018,03,153106000.0,0.20758693361433087
HNRG,2018,12,152997000.0,0.20723568668774148
CALA,2018,12,152884000.0,0.2068844397611521
REPH,2018,12,152490000.0,0.2065331928345627
WATT,2018,12,151088000.0,0.2061819459079733
APPS,2018,03,151038000.0,0.20583069898138392
AIHS,2018,03,150122000.0,0.2054794520547945
OVLY,2018,12,149937000.0,0.20512820512820512
UPL,2018,12,149761000.0,0.20477695820161573
DMPI,2018,06,149683000.0,0.20442571127502634
MEIP,2018,06,149667000.0,0.20407446434843696
FCCO,2018,12,148244000.0,0.20372321742184757
MMAC,2018,12,147326000.0,0.20337197049525815
PEBK,2018,12,146644000.0,0.20302072356866877
INSE,2018,09,145881000.0,0.20266947664207938
MLVF,2018,09,145640000.0,0.20231822971549
PROV,2018,06,143546000.0,0.2019669827889006
ENFC,2018,12,143027000.0,0.2016157358623112
ACRX,2018,12,143006000.0,0.20126448893572182
IVC,2018,12,142764000.0,0.2009132420091324
FCAP,2018,12,142569000.0,0.20056199508254302
FNCB,2018,12,141959000.0,0.20021074815595363
USAP,2018,12,141432000.0,0.19985950122936424
GALT,2018,12,141099000.0,0.19950825430277486
LYTS,2018,06,139985000.0,0.19915700737618547
PSTI,2018,06,138586000.0,0.19880576044959605
MBCN,2018,12,137403000.0,0.19845451352300666
SAR,2018,02,136779000.0,0.19810326659641728
CLCT,2018,06,132268000.0,0.1977520196698279
TUES,2018,06,132054000.0,0.1974007727432385
VOXX,2018,02,130675000.0,0.1970495258166491
IDT,2018,07,130476000.0,0.19669827889005972
CMRX,2018,12,130361000.0,0.1963470319634703
HRZN,2018,12,129742000.0,0.19599578503688092
EARN,2018,12,128999000.0,0.19564453811029153
STCN,2018,07,128767000.0,0.19529329118370214
DLA,2018,09,128292000.0,0.19494204425711276
BLCM,2018,12,126615000.0,0.19459079733052337
USAK,2018,12,125176000.0,0.19423955040393395
CYBE,2018,12,124788000.0,0.19388830347734456
AINC,2018,12,124078000.0,0.19353705655075518
EMKR,2018,09,123722000.0,0.1931858096241658
CMFN,2018,06,123229000.0,0.1928345626975764
DNBF,2018,12,122949000.0,0.192483315770987
MSON,2018,06,120382000.0,0.19213206884439762
SUP,2018,12,120343000.0,0.1917808219178082
IVAC,2018,12,119320000.0,0.19142957499121882
TZOO,2018,12,119049000.0,0.19107832806462943
SEAC,2018,01,118228000.0,0.19072708113804004
HCHC,2018,12,118206000.0,0.19037583421145066
AMSC,2018,03,117246000.0,0.19002458728486127
AVXL,2018,09,117213000.0,0.18967334035827185
ASPU,2018,04,117112000.0,0.18932209343168246
ZOM,2018,12,116599000.0,0.18897084650509308
PLBC,2018,12,116400000.0,0.1886195995785037
QES,2018,12,116363000.0,0.1882683526519143
IFMK,2018,03,115897000.0,0.1879171057253249
BTX,2018,12,115537000.0,0.18756585879873552
AUBN,2018,12,115365000.0,0.1872146118721461
MFIN,2018,12,114624000.0,0.18686336494555672
LAKE,2018,01,114438000.0,0.18651211801896733
NICK,2018,03,114023000.0,0.18616087109237794
INS,2018,12,113928000.0,0.18580962416578856
ALNA,2018,12,113149000.0,0.18545837723919917
FUNC,2018,12,112785000.0,0.18510713031260975
SPRO,2018,12,111853000.0,0.18475588338602036
ARDX,2018,12,111221000.0,0.18440463645943098
ADMA,2018,12,110779000.0,0.1840533895328416
SNDX,2018,12,110520000.0,0.1837021426062522
TRNS,2018,03,110510000.0,0.1833508956796628
JNCE,2018,12,110201000.0,0.18299964875307342
MAMS,2018,06,109937000.0,0.182648401826484
GIFI,2018,12,108901000.0,0.18229715489989462
SHSP,2018,12,108485000.0,0.18194590797330523
EVFM,2018,12,108384000.0,0.18159466104671584
VTVT,2018,12,107978000.0,0.18124341412012646
ULBI,2018,12,107708000.0,0.18089216719353707
HNNA,2018,09,107367000.0,0.18054092026694765
SBFG,2018,12,106978000.0,0.18018967334035826
NWHM,2018,12,106893000.0,0.17983842641376888
YRCW,2018,12,106623000.0,0.1794871794871795
PXLW,2018,12,106160000.0,0.1791359325605901
XOMA,2018,12,106103000.0,0.1787846856340007
ONVO,2018,03,105294000.0,0.17843343870741132
PRCP,2018,06,104309000.0,0.1780821917808219
CCLP,2018,12,104043000.0,0.17773094485423252
KALV,2018,04,103857000.0,0.17737969792764313
URG,2018,12,103446000.0,0.17702845100105374
GARS,2018,12,103197000.0,0.17667720407446436
VBIV,2018,12,103013000.0,0.17632595714787497
BAS,2018,12,101995000.0,0.17597471022128555
LARK,2018,12,101405000.0,0.17562346329469616
PFNX,2018,12,100360000.0,0.17527221636810678
NES,2018,12,100311000.0,0.1749209694415174
SREV,2018,12,100139000.0,0.174569722514928
LLEX,2018,12,98598600.0,0.1742184755883386
SRRA,2018,12,98163100.0,0.17386722866174922
LRAD,2018,09,97492700.0,0.1735159817351598
GFED,2018,12,97225600.0,0.17316473480857042
CRR,2018,12,96479200.0,0.17281348788198103
PES,2018,12,96203900.0,0.17246224095539164
MNLO,2018,12,95716600.0,0.17211099402880226
KEQU,2018,04,95236400.0,0.17175974710221287
MXWL,2018,12,94947100.0,0.17140850017562345
IROQ,2018,06,94849500.0,0.17105725324903406
HMNF,2018,12,94655000.0,0.17070600632244468
MRSN,2018,12,94584500.0,0.1703547593958553
CPIX,2018,12,93631600.0,0.1700035124692659
ORGS,2018,11,93581500.0,0.1696522655426765
SND,2018,12,92360500.0,0.1693010186160871
NK,2018,12,91902300.0,0.1689497716894977
AMRK,2018,06,91479200.0,0.16859852476290832
ALOT,2018,01,91274800.0,0.16824727783631893
LFVN,2018,06,90562400.0,0.16789603090972954
EBMT,2018,12,90381300.0,0.16754478398314016
LONE,2018,12,89925500.0,0.16719353705655077
CFBI,2018,09,88536700.0,0.16684229012996135
AVNW,2018,06,87568200.0,0.16649104320337196
EGY,2018,12,87522200.0,0.16613979627678258
PBBI,2018,06,87495200.0,0.1657885493501932
ABDC,2018,12,87456500.0,0.1654373024236038
PMD,2018,12,87400200.0,0.1650860554970144
RNWK,2018,12,86983200.0,0.164734808570425
ORMP,2018,08,85944900.0,0.1643835616438356
LBY,2018,12,85931400.0,0.16403231471724622
GEC,2018,06,85316900.0,0.16368106779065683
GECC,2018,12,83621300.0,0.16332982086406744
CWBC,2018,12,83047200.0,0.16297857393747806
BCAC,2018,12,82980900.0,0.16262732701088867
CZWI,2018,09,82209900.0,0.16227608008429925
CDOR,2018,12,81902300.0,0.16192483315770986
AMRB,2018,12,81867500.0,0.16157358623112048
RNGR,2018,12,81663200.0,0.1612223393045311
ARKR,2018,09,80785800.0,0.1608710923779417
KTCC,2018,06,79944400.0,0.1605198454513523
MAYS,2018,07,79724100.0,0.1601685985247629
SANW,2018,06,79601000.0,0.1598173515981735
FCEL,2018,10,79341400.0,0.15946610467158412
EDUC,2018,02,79120900.0,0.15911485774499473
LINC,2018,12,78853700.0,0.15876361081840534
ASYS,2018,09,78685700.0,0.15841236389181595
AWRE,2018,12,77777900.0,0.15806111696522657
EKSO,2018,12,77676400.0,0.15770987003863715
DWSN,2018,12,77549500.0,0.15735862311204776
TSQ,2018,12,77295800.0,0.15700737618545837
FEIM,2018,04,76908500.0,0.156656129258869
ALSK,2018,12,76587100.0,0.1563048823322796
CHMA,2018,12,75979300.0,0.1559536354056902
NAII,2018,06,75962000.0,0.1556023884791008
IDRA,2018,12,75292600.0,0.1552511415525114
IO,2018,12,72535500.0,0.15489989462592202
VERU,2018,09,72423300.0,0.15454864769933263
FBSS,2018,12,72382200.0,0.15419740077274324
HTGM,2018,12,72379200.0,0.15384615384615385
VIRC,2018,01,72180000.0,0.15349490691956447
RFIL,2018,10,72088100.0,0.15314365999297505
RMCF,2018,02,72021900.0,0.15279241306638566
ASRV,2018,12,71519200.0,0.15244116613979627
MGYR,2018,09,70896700.0,0.1520899192132069
AQMS,2018,12,70857000.0,0.1517386722866175
PFIE,2018,12,69720400.0,0.1513874253600281
DLHC,2018,09,69612000.0,0.1510361784334387
KFFB,2018,06,69329500.0,0.1506849315068493
DVD,2018,12,68905900.0,0.15033368458025992
CPSS,2018,12,67994500.0,0.14998243765367053
INFI,2018,12,67102600.0,0.14963119072708114
UTI,2018,09,66745500.0,0.14927994380049175
PATI,2018,09,65903600.0,0.14892869687390237
UBOH,2018,12,65452500.0,0.14857744994731295
CDTX,2018,12,65215900.0,0.14822620302072356
SKIS,2018,04,65018200.0,0.14787495609413417
ONCS,2018,07,64907300.0,0.1475237091675448
INTG,2018,06,64040100.0,0.1471724622409554
VNRX,2018,12,63957000.0,0.146821215314366
CPST,2018,03,63815500.0,0.1464699683877766
NTWK,2018,06,63590100.0,0.1461187214611872
CODA,2018,10,63324700.0,0.14576747453459782
ESP,2018,06,62620400.0,0.14541622760800843
FTK,2018,12,62171000.0,0.14506498068141904
GTIM,2018,09,60862200.0,0.14471373375482965
PLYM,2018,12,60803900.0,0.14436248682824027
BTAI,2018,12,60391800.0,0.14401123990165085
LUB,2018,08,60187400.0,0.14365999297506146
SMED,2018,06,59825100.0,0.14330874604847207
MNI,2018,12,59737600.0,0.1429574991218827
OVID,2018,12,59663000.0,0.1426062521952933
HFBL,2018,06,59261400.0,0.1422550052687039
LPTH,2018,06,59182600.0,0.1419037583421145
AXR,2018,04,58715600.0,0.1415525114155251
SYNC,2018,12,57720400.0,0.14120126448893572
ATXI,2018,12,57576900.0,0.14085001756234633
GV,2018,12,57520100.0,0.14049877063575694
AEHR,2018,05,57079700.0,0.14014752370916755
OTIC,2018,12,56665700.0,0.13979627678257817
MVIS,2018,12,55844000.0,0.13944502985598875
BGFV,2018,12,55499200.0,0.13909378292939936
HGSH,2018,09,54961000.0,0.13874253600280997
IEC,2018,09,54842600.0,0.13839128907622059
OTEL,2018,12,54794100.0,0.1380400421496312
SALM,2018,12,54729000.0,0.1376887952230418
FLL,2018,12,54403000.0,0.1373375482964524
CZFC,2018,12,54380900.0,0.136986301369863
HOS,2018,12,54137300.0,0.13663505444327362
TURN,2018,12,54041500.0,0.13628380751668423
CSPI,2018,09,53710700.0,0.13593256059009484
ARCW,2018,06,53603900.0,0.13558131366350545
BDL,2018,09,52785600.0,0.13523006673691607
APTO,2018,12,52528900.0,0.13487881981032665
DIT,2018,09,52359000.0,0.13452757288373726
ZYNE,2018,12,52351800.0,0.13417632595714787
TLF,2018,12,51995900.0,0.13382507903055849
AIRT,2018,03,51682600.0,0.1334738321039691
MACK,2018,12,51503100.0,0.1331225851773797
ASPN,2018,12,51057100.0,0.1327713382507903
AQXP,2018,12,50840700.0,0.1324200913242009
APT,2018,12,50565700.0,0.13206884439761152
LTRX,2018,06,50365200.0,0.13171759747102213
IMI,2018,12,50250000.0,0.13136635054443274
WSTL,2018,03,50238000.0,0.13101510361784335
SNNA,2018,12,49045000.0,0.13066385669125394
CCUR,2018,06,49028600.0,0.13031260976466455
HBK,2018,03,48676000.0,0.12996136283807516
LEVB,2018,09,48632400.0,0.12961011591148577
AAMC,2018,12,48483600.0,0.12925886898489639
CIDM,2018,03,48228000.0,0.128907622058307
BCRH,2018,12,48219400.0,0.1285563751317176
OBLN,2018,12,48190500.0,0.1282051282051282
CSBR,2018,04,47743700.0,0.1278538812785388
KMPH,2018,12,47090500.0,0.12750263435194942
BLPH,2018,12,47002300.0,0.12715138742536003
HBP,2018,12,46872000.0,0.12680014049877064
SPRT,2018,12,46526800.0,0.12644889357218125
ISDR,2018,12,45907200.0,0.12609764664559184
SCX,2018,06,45612900.0,0.12574639971900245
MIND,2018,01,45455900.0,0.12539515279241306
MTEX,2018,12,44767400.0,0.12504390586582367
ELMD,2018,06,44758800.0,0.12469265893923429
MLNT,2018,12,44256000.0,0.12434141201264488
PRTO,2018,12,43632300.0,0.1239901650860555
HSON,2018,12,43263900.0,0.12363891815946611
EVOK,2018,12,43220300.0,0.1232876712328767
REFR,2018,12,43153000.0,0.12293642430628732
ATOM,2018,12,43146200.0,0.12258517737969793
APDN,2018,09,42458000.0,0.12223393045310854
CTIC,2018,12,42331700.0,0.12188268352651914
DAVE,2018,12,41731900.0,0.12153143659992975
ISSC,2018,09,41427900.0,0.12118018967334036
UFAB,2018,12,41241200.0,0.12082894274675096
VTNR,2018,12,40807700.0,0.12047769582016157
FRD,2018,03,40795000.0,0.12012644889357219
BKEP,2018,12,40394000.0,0.11977520196698278
NHLD,2018,09,40096100.0,0.1194239550403934
AUTO,2018,12,39494300.0,0.11907270811380401
RCMT,2018,12,39450500.0,0.1187214611872146
JCTCF,2018,08,38684900.0,0.11837021426062522
JASN,2018,12,37531100.0,0.11801896733403583
WTT,2018,12,37267800.0,0.11766772040744644
MKGI,2018,02,37251900.0,0.11731647348085704
OCC,2018,10,36549500.0,0.11696522655426765
SES,2018,06,35748000.0,0.11661397962767826
TAYD,2018,05,35512600.0,0.11626273270108886
TRVN,2018,12,35399100.0,0.11591148577449947
BMRA,2018,05,35213500.0,0.11556023884791009
UWN,2018,04,35044200.0,0.11520899192132068
RNN,2018,12,34894700.0,0.1148577449947313
DXR,2018,12,34543400.0,0.11450649806814191
CLDX,2018,12,34493100.0,0.1141552511415525
EMMS,2018,02,34337700.0,0.11380400421496312
MSN,2018,03,33441000.0,0.11345275728837373
WVFC,2018,06,33234800.0,0.11310151036178434
CJJD,2018,03,33031200.0,0.11275026343519494
HVBC,2018,06,32330400.0,0.11239901650860555
PRTS,2018,12,31838000.0,0.11204776958201616
CATB,2018,12,31043800.0,0.11169652265542676
AQB,2018,12,30952600.0,0.11134527572883737
CNFR,2018,12,30109500.0,0.11099402880224798
CYAN,2018,03,29626600.0,0.11064278187565858
SIF,2018,09,29252600.0,0.1102915349490692
TRMT,2018,12,28771000.0,0.1099402880224798
PDEX,2018,06,28732400.0,0.1095890410958904
SDPI,2018,12,28724600.0,0.10923779416930102
SGMA,2018,04,28579400.0,0.10888654724271163
NTRP,2018,12,28237600.0,0.10853530031612224
MBRX,2018,12,28214700.0,0.10818405338953284
PZG,2018,06,28151400.0,0.10783280646294345
LPCN,2018,12,27903200.0,0.10748155953635406
SNMP,2018,12,27845000.0,0.10713031260976466
JOB,2018,09,27821300.0,0.10677906568317527
ASFI,2018,09,27753800.0,0.10642781875658588
NAUH,2018,05,27737200.0,0.10607657182999648
GROW,2018,06,27411700.0,0.1057253249034071
CLIR,2018,12,27194200.0,0.1053740779768177
ZN,2018,12,27176200.0,0.1050228310502283
CTXR,2018,09,27052000.0,0.10467158412363892
CADC,2018,06,27045400.0,0.10432033719704953
NNVC,2018,06,26214300.0,0.10396909027046013
VICL,2018,12,25742900.0,0.10361784334387074
PMTS,2018,12,25557300.0,0.10326659641728135
MCEP,2018,12,25262000.0,0.10291534949069196
SPHS,2018,12,24992300.0,0.10256410256410256
GNCA,2018,12,24861700.0,0.10221285563751317
JVA,2018,10,24450300.0,0.10186160871092378
ISR,2018,06,24244100.0,0.10151036178433438
OESX,2018,03,24004600.0,0.101159114857745
DYNT,2018,06,23863700.0,0.1008078679311556
VVUS,2018,12,23704700.0,0.1004566210045662
USAU,2018,04,23598800.0,0.10010537407797682
RAVE,2018,06,22871900.0,0.09975412715138743
CFMS,2018,12,22651600.0,0.09940288022479803
BPMX,2019,01,22345600.0,0.09905163329820864
DYSL,2018,09,22339700.0,0.09870038637161925
VTGN,2018,03,21528500.0,0.09834913944502986
AUMN,2018,12,21036600.0,0.09799789251844046
BIOL,2018,12,20448400.0,0.09764664559185107
BWEN,2018,12,20301700.0,0.09729539866526168
EYEG,2018,12,20201400.0,0.09694415173867228
OPTT,2018,04,20186000.0,0.0965929048120829
AGRX,2018,12,19801300.0,0.0962416578854935
ADOM,2018,12,19783200.0,0.0958904109589041
BSQR,2018,12,19758200.0,0.09553916403231472
SUMR,2018,12,19736200.0,0.09518791710572533
RRTS,2018,12,19257800.0,0.09483667017913593
TCON,2018,12,18818900.0,0.09448542325254654
JCS,2018,12,18591700.0,0.09413417632595715
KOSS,2018,06,18013800.0,0.09378292939936776
MYO,2018,12,17906900.0,0.09343168247277836
SNOA,2018,03,17698400.0,0.09308043554618897
ISIG,2018,12,17641300.0,0.09272918861959958
LIVE,2018,09,17444500.0,0.09237794169301018
CETX,2018,09,17246100.0,0.0920266947664208
BASI,2018,09,17007200.0,0.0916754478398314
IHT,2018,01,16869200.0,0.091324200913242
BPMX,2018,01,16831200.0,0.09097295398665262
IKNX,2018,12,16721400.0,0.09062170706006323
BTN,2018,12,16609400.0,0.09027046013347383
TRT,2018,06,15988700.0,0.08991921320688444
RAND,2018,12,15805000.0,0.08956796628029505
SNSS,2018,12,15717000.0,0.08921671935370566
DVCR,2018,12,15447700.0,0.08886547242711626
CPAH,2018,04,15433300.0,0.08851422550052687
BRN,2018,09,14816100.0,0.08816297857393748
FORD,2018,09,14777500.0,0.08781173164734808
LEDS,2018,08,14191600.0,0.0874604847207587
AEY,2018,09,14119400.0,0.0871092377941693
VXRT,2018,12,13425400.0,0.0867579908675799
XPL,2018,12,13393600.0,0.08640674394099052
PLXP,2018,12,13375500.0,0.08605549701440113
FPAY,2018,12,13360700.0,0.08570425008781173
TROV,2018,12,12185200.0,0.08535300316122234
DXYN,2018,12,11687900.0,0.08500175623463295
DRAD,2018,12,11531500.0,0.08465050930804355
CBLI,2018,12,11411200.0,0.08429926238145416
PULM,2018,12,11262500.0,0.08394801545486477
MOXC,2018,09,10911900.0,0.08359676852827538
QBAK,2018,12,10752600.0,0.08324552160168598
OHRP,2018,09,10728600.0,0.0828942746750966
COHN,2018,12,10246800.0,0.0825430277485072
TSRI,2018,05,10104600.0,0.0821917808219178
IBIO,2018,06,10084900.0,0.08184053389532842
ARTW,2018,11,10055100.0,0.08148928696873903
CARV,2018,03,10053400.0,0.08113804004214963
MYND,2018,09,9991710.0,0.08078679311556024
NEON,2018,12,9726630.0,0.08043554618897085
AHPI,2018,06,9712760.0,0.08008429926238145
MARPS,2018,06,9400000.0,0.07973305233579206
ALQA,2018,12,9359740.0,0.07938180540920267
AYTU,2018,06,9330900.0,0.07903055848261328
WWR,2018,12,9286560.0,0.07867931155602388
LODE,2018,12,9210870.0,0.0783280646294345
SMIT,2018,05,9147510.0,0.0779768177028451
IDSA,2018,12,9080810.0,0.0776255707762557
WHLR,2018,12,8422850.0,0.07727432384966632
NDRA,2018,12,8138370.0,0.07692307692307693
VLRX,2018,12,8133910.0,0.07657182999648753
ACHV,2018,12,8132530.0,0.07622058306989814
VTL,2018,12,7880760.0,0.07586933614330875
SYN,2018,12,7551030.0,0.07551808921671935
SBOT,2018,09,7409690.0,0.07516684229012996
CLRB,2018,12,7374570.0,0.07481559536354057
MOSY,2018,12,7078900.0,0.07446434843695118
AVGR,2018,12,7037450.0,0.07411310151036178
GLOW,2018,12,6475690.0,0.0737618545837724
MXC,2018,03,6409240.0,0.073410607657183
NSPR,2018,12,6016650.0,0.0730593607305936
FLKS,2018,12,5962930.0,0.07270811380400422
NURO,2018,12,5597430.0,0.07235686687741483
SPEX,2018,12,5467220.0,0.07200561995082543
CTRV,2018,12,4608990.0,0.07165437302423604
BLIN,2018,09,4156420.0,0.07130312609764665
CHFS,2018,12,3466460.0,0.07095187917105725
UUU,2018,03,3006750.0,0.07060063224446786
CEI,2018,03,2608500.0,0.07024938531787847
ANFI,2018,03,0.0,0.035124692658939236
HX,2018,03,0.0,0.035124692658939236
HMC,2018,03,0.0,0.035124692658939236
HIHO,2018,03,0.0,0.035124692658939236
NMR,2018,03,0.0,0.035124692658939236
CO,2018,03,0.0,0.035124692658939236
HDB,2018,03,0.0,0.035124692658939236
UN,2018,12,0.0,0.035124692658939236
SHOP,2018,12,0.0,0.035124692658939236
TAL,2018,02,0.0,0.035124692658939236
GOOS,2018,03,0.0,0.035124692658939236
BB,2018,02,0.0,0.035124692658939236
BPY,2018,12,0.0,0.035124692658939236
BABA,2018,03,0.0,0.035124692658939236
NEPT,2018,03,0.0,0.035124692658939236
BGI,2018,03,0.0,0.035124692658939236
NGG,2018,03,0.0,0.035124692658939236
FTEO,2018,03,0.0,0.035124692658939236
EROS,2018,03,0.0,0.035124692658939236
MEOH,2018,12,0.0,0.035124692658939236
MFC,2018,12,0.0,0.035124692658939236
FEDU,2018,02,0.0,0.035124692658939236
DSWL,2018,03,0.0,0.035124692658939236
MMYT,2018,03,0.0,0.035124692658939236
SLF,2018,12,0.0,0.035124692658939236
BTE,2018,12,0.0,0.035124692658939236
PHG,2018,12,0.0,0.035124692658939236
BT,2018,03,0.0,0.035124692658939236
CAE,2018,03,0.0,0.035124692658939236
LYL,2018,03,0.0,0.035124692658939236
NCNA,2018,12,0.0,0.035124692658939236
ACST,2018,03,0.0,0.035124692658939236
JHX,2018,03,0.0,0.035124692658939236
JE,2018,03,0.0,0.035124692658939236
MFG,2018,03,0.0,0.035124692658939236
DSGX,2018,01,0.0,0.035124692658939236
IX,2018,03,0.0,0.035124692658939236
AZRE,2018,03,0.0,0.035124692658939236
MT,2018,12,0.0,0.035124692658939236
MTEC,2018,12,0.0,0.035124692658939236
STM,2018,12,0.0,0.035124692658939236
BNSO,2018,03,0.0,0.035124692658939236
MIXT,2018,03,0.0,0.035124692658939236
SMMT,2018,01,0.0,0.035124692658939236
INFY,2018,03,0.0,0.035124692658939236
IGC,2018,03,0.0,0.035124692658939236
IBN,2018,03,0.0,0.035124692658939236
STN,2018,12,0.0,0.035124692658939236
SNY,2018,12,0.0,0.035124692658939236
TEF,2018,12,0.0,0.035124692658939236
SWIR,2018,12,0.0,0.035124692658939236
AQN,2018,12,0.0,0.035124692658939236
DOX,2018,09,0.0,0.035124692658939236
SNN,2018,12,0.0,0.035124692658939236
EPIX,2018,09,0.0,0.035124692658939236
GSK,2018,12,0.0,0.035124692658939236
FAMI,2018,09,0.0,0.035124692658939236
GIB,2018,09,0.0,0.035124692658939236
GOL,2018,12,0.0,0.035124692658939236
DRYS,2018,12,0.0,0.035124692658939236
QGEN,2018,12,0.0,0.035124692658939236
GLOP,2018,12,0.0,0.035124692658939236
GLOG,2018,12,0.0,0.035124692658939236
GLMD,2018,12,0.0,0.035124692658939236
VEON,2018,12,0.0,0.035124692658939236
GIL,2018,12,0.0,0.035124692658939236
DSX,2018,12,0.0,0.035124692658939236
NVS,2018,12,0.0,0.035124692658939236
TU,2018,12,0.0,0.035124692658939236
CVE,2018,12,0.0,0.035124692658939236
DAC,2018,12,0.0,0.035124692658939236
I,2018,12,0.0,0.035124692658939236
HUD,2018,12,0.0,0.035124692658939236
NTB,2018,12,0.0,0.035124692658939236
EXFO,2018,08,0.0,0.035124692658939236
ASML,2018,12,0.0,0.035124692658939236
PCOM,2018,12,0.0,0.035124692658939236
PLG,2018,08,0.0,0.035124692658939236
HSBC,2018,12,0.0,0.035124692658939236
ASC,2018,12,0.0,0.035124692658939236
SJR,2018,08,0.0,0.035124692658939236
NTR,2018,12,0.0,0.035124692658939236
TRX,2018,08,0.0,0.035124692658939236
CYBR,2018,12,0.0,0.035124692658939236
ARD,2018,12,0.0,0.035124692658939236
NVMI,2018,12,0.0,0.035124692658939236
VET,2018,12,0.0,0.035124692658939236
NXE,2018,12,0.0,0.035124692658939236
NXPI,2018,12,0.0,0.035124692658939236
GDS,2018,12,0.0,0.035124692658939236
RELX,2018,12,0.0,0.035124692658939236
FLY,2018,12,0.0,0.035124692658939236
TRQ,2018,12,0.0,0.035124692658939236
RBS,2018,12,0.0,0.035124692658939236
TRP,2018,12,0.0,0.035124692658939236
VIV,2018,12,0.0,0.035124692658939236
VRNA,2018,12,0.0,0.035124692658939236
RCI,2018,12,0.0,0.035124692658939236
TRI,2018,12,0.0,0.035124692658939236
TRIL,2018,12,0.0,0.035124692658939236
ERF,2018,12,0.0,0.035124692658939236
FCAU,2018,12,0.0,0.035124692658939236
RDHL,2018,12,0.0,0.035124692658939236
TRMD,2018,12,0.0,0.035124692658939236
EXK,2018,12,0.0,0.035124692658939236
TD,2018,10,0.0,0.035124692658939236
OEC,2018,12,0.0,0.035124692658939236
RY,2018,10,0.0,0.035124692658939236
OBSV,2018,12,0.0,0.035124692658939236
QTRH,2018,12,0.0,0.035124692658939236
OBE,2018,12,0.0,0.035124692658939236
RIO,2018,12,0.0,0.035124692658939236
FTS,2018,12,0.0,0.035124692658939236
AMBC,2018,12,0.0,0.035124692658939236
FSV,2018,12,0.0,0.035124692658939236
WBK,2018,09,0.0,0.035124692658939236
FMS,2018,12,0.0,0.035124692658939236
ZKIN,2018,09,0.0,0.035124692658939236
BMO,2018,10,0.0,0.035124692658939236
BNS,2018,10,0.0,0.035124692658939236
TRVG,2018,12,0.0,0.035124692658939236
PAAS,2018,12,0.0,0.035124692658939236
RACE,2018,12,0.0,0.035124692658939236
IAG,2018,12,0.0,0.035124692658939236
PDS,2018,12,0.0,0.035124692658939236
UL,2018,12,0.0,0.035124692658939236
WIT,2018,03,0.0,0.035124692658939236
CLLS,2018,12,0.0,0.035124692658939236
BLDP,2018,12,0.0,0.035124692658939236
CMRE,2018,12,0.0,0.035124692658939236
TAC,2018,12,0.0,0.035124692658939236
OASM,2018,04,0.0,0.035124692658939236
CNI,2018,12,0.0,0.035124692658939236
SSRM,2018,12,0.0,0.035124692658939236
LACQ,2018,12,0.0,0.035124692658939236
BEP,2018,12,0.0,0.035124692658939236
KMDA,2018,12,0.0,0.035124692658939236
KL,2018,12,0.0,0.035124692658939236
BHP,2018,06,0.0,0.035124692658939236
BNTC,2018,06,0.0,0.035124692658939236
BCS,2018,12,0.0,0.035124692658939236
DEO,2018,06,0.0,0.035124692658939236
YTRA,2018,03,0.0,0.035124692658939236
VVPR,2018,03,0.0,0.035124692658939236
RWLK,2018,12,0.0,0.035124692658939236
VOD,2018,03,0.0,0.035124692658939236
NEBU,2018,12,0.0,0.035124692658939236
SSYS,2018,12,0.0,0.035124692658939236
RDY,2018,03,0.0,0.035124692658939236
LYG,2018,12,0.0,0.035124692658939236
RYAAY,2018,03,0.0,0.035124692658939236
CIGI,2018,12,0.0,0.035124692658939236
SIFY,2018,03,0.0,0.035124692658939236
SMFG,2018,03,0.0,0.035124692658939236
SNE,2018,03,0.0,0.035124692658939236
SVM,2018,03,0.0,0.035124692658939236
XTLB,2018,12,0.0,0.035124692658939236
TARO,2018,03,0.0,0.035124692658939236
TM,2018,03,0.0,0.035124692658939236
TTM,2018,03,0.0,0.035124692658939236
VEDL,2018,03,0.0,0.035124692658939236
DHXM,2018,06,0.0,0.035124692658939236
DOGZ,2018,06,0.0,0.035124692658939236
UAA,2018,12,0.0,0.035124692658939236
BCE,2018,12,0.0,0.035124692658939236
SAP,2018,12,0.0,0.035124692658939236
CRH,2018,12,0.0,0.035124692658939236
CSTE,2018,12,0.0,0.035124692658939236
CSTM,2018,12,0.0,0.035124692658939236
PRAN,2018,06,0.0,0.035124692658939236
ING,2018,12,0.0,0.035124692658939236
RCON,2018,06,0.0,0.035124692658939236
WRN,2018,12,0.0,0.035124692658939236
SSL,2018,06,0.0,0.035124692658939236
IHG,2018,12,0.0,0.035124692658939236
TEAM,2018,06,0.0,0.035124692658939236
IGT,2018,12,0.0,0.035124692658939236
TGA,2018,12,0.0,0.035124692658939236
